Num	Epoch	a		    e		    i		     w		     Node		  M		     Name
--	-----	----------	----------	---------	---------	---------	-----------	-----------------
12668	56800	2.9766441	0.0785578	1.5265800	253.8761700	189.1266300	50.9098764	Zermelo
12669	56800	2.9767079	0.0898080	9.6461500	156.6619800	234.1746000	22.6609934	1998 UU22
12670	56800	2.9767296	0.0807834	8.8345700	34.1772900	257.1628500	339.7220545	1999 RL116
12671	56800	2.9769976	0.0197463	10.4508300	114.8062700	51.7694100	32.2438354	1999 JZ36
12672	56800	2.9770526	0.2129433	2.0641300	319.9802500	38.4939200	225.8987292	1993 FG6
12673	56800	2.9771981	0.0299343	2.6916600	102.6168100	86.4679800	263.2618598	2000 FT42
12674	56800	2.9773138	0.0752709	14.8085000	337.6452600	157.7834800	281.5296412	2000 AG198
12675	56800	2.9774948	0.0528287	10.2882800	317.3761600	190.1949400	22.6219773	4128 P-L
12676	56800	2.9775004	0.1155922	12.3273800	338.6542000	64.1314700	121.0919539	Lepsius
12677	56800	2.9778285	0.0511239	11.2320100	119.4920200	45.7295500	39.4182935	1999 HA3
12678	56800	2.9779884	0.0198714	9.4800500	44.6696900	211.7107700	72.2305094	1999 TQ8
12679	56800	2.9781138	0.0491086	9.8065900	174.2323200	339.2689400	318.5710397	2000 FK49
12680	56800	2.9781407	0.1253574	15.5831600	24.5623500	13.0696400	282.1095490	1999 RK94
12681	56800	2.9782626	0.0628101	10.0732500	134.1718000	339.4492600	200.0799353	1999 RJ20
12682	56800	2.9787599	0.0947057	11.2333400	284.8642500	110.7618100	159.9854120	Poggiali
12683	56800	2.9787760	0.0572090	11.4057300	298.0464500	85.1957900	287.9213287	2001 AP31
12684	56800	2.9789424	0.1165192	11.2940400	282.8508100	97.5290800	54.4792444	1998 XQ86
12685	56800	2.9789689	0.1219678	11.2227700	220.2161600	121.2593500	188.7899289	2001 TK137
12686	56800	2.9792966	0.0904763	10.0973000	216.6956900	220.4449600	23.1243855	Yanase
12687	56800	2.9796435	0.1066109	9.5040100	125.4657700	258.4987900	343.0403348	2001 FR9
12688	56800	2.9802618	0.0707645	10.3211000	104.4355100	195.4158900	253.6954119	1999 JE106
12689	56800	2.9803678	0.1574488	3.8480200	78.1700900	264.4851500	178.3826449	1991 VV12
12690	56800	2.9805581	0.0970920	9.0153000	151.1773000	242.8350400	88.4772782	2000 HU58
12691	56800	2.9814673	0.1107458	10.0711800	16.5215300	353.9357700	252.3235950	2000 SR177
12692	56800	2.9819991	0.0724550	9.2390700	325.4368900	277.4972600	118.7712395	2001 BP65
12693	56800	2.9823605	0.1058132	12.3719200	219.7012900	98.3090800	229.6458504	2000 OX23
12694	56800	2.9824126	0.0633358	8.8960200	159.7443000	253.1913000	167.8279341	2000 OK42
12695	56800	2.9832070	0.0658011	0.9515300	11.0298600	343.3159600	19.4132315	1998 SU62
12696	56800	2.9832517	0.0756797	9.1554700	164.7967100	278.1981400	211.6568169	1999 RM2
12697	56800	2.9835125	0.0518796	9.5282500	149.0214300	341.1324500	187.8257567	1999 TA115
12698	56800	2.9836266	0.1148659	8.8127200	124.4180800	244.9063200	154.2338595	2001 QU112
12699	56800	2.9838934	0.0959569	9.6242100	260.7467000	130.7313700	259.1741868	1999 RL223
12700	56800	2.9839352	0.0951516	10.7259700	29.8321900	10.5711600	52.5329137	2000 FR26
12701	56800	2.9839880	0.0832849	10.1456200	265.6771600	17.8640000	35.7433306	Dyckovsky
12702	56800	2.9853566	0.0960624	9.6864000	225.8344000	251.7149400	306.9961761	2000 EC144
12703	56800	2.9854955	0.0852181	11.0463800	44.0947600	243.8961800	115.7157270	1164 T-3
12704	56800	2.9859109	0.0929524	8.3933900	128.3268300	248.5092200	35.9568254	1084 T-3
12705	56800	2.9867282	0.0496078	8.0071600	158.8834600	245.9150300	134.2376211	2001 RQ68
12706	56800	2.9867581	0.0803208	9.1408500	174.5195800	233.5002000	203.8677575	1998 HW78
12707	56800	2.9867936	0.0392095	11.4070900	343.3502200	158.4621800	207.5820449	1999 UX52
12708	56800	2.9868693	0.0830454	9.2850700	191.8738400	240.3604900	141.6923727	1998 FT95
12709	56800	2.9869089	0.1064049	0.6745400	92.5226600	296.5358900	202.0566818	1995 SH5
12710	56800	2.9876075	0.0931258	11.1397200	285.3372900	352.2677000	129.6953435	2001 FM80
12711	56800	2.9881387	0.1927260	14.1523000	209.4750100	82.0409500	205.9702057	2000 GK142
12712	56800	2.9881446	0.0898856	11.5521700	192.6636900	119.7497400	299.9732563	1999 NH23
12713	56800	2.9886146	0.1165602	1.5876600	161.6241400	112.7485100	163.0655855	Juliapoje
12714	56800	2.9888951	0.0235058	9.3200500	188.3547400	236.7271000	198.4012380	2000 UB62
12715	56800	2.9898437	0.0578330	9.2874300	97.1646100	271.5689500	92.3248514	1999 AW8
12716	56800	2.9899569	0.0327750	4.9564200	153.6650600	195.4068000	287.3642745	1999 RQ53
12717	56800	2.9902985	0.0786138	2.6270000	330.8053800	345.9188800	327.4950293	Adamtazi
12718	56800	2.9904807	0.0870190	12.6234900	121.9982200	194.1835100	238.9284198	1999 JV70
12719	56800	2.9910448	0.2323577	2.9665200	10.8993900	73.8184700	69.8298000	4601 P-L
12720	56800	2.9916145	0.0866713	11.9244500	21.7096300	62.1102300	109.3981663	1999 JP49
12721	56800	2.9919082	0.1037626	11.7928300	272.0096900	87.3561200	170.4981422	2001 VL121
12722	56800	2.9920409	0.1077751	11.4310200	333.6806600	87.5368200	117.9497377	1999 JU130
12723	56800	2.9926488	0.1354164	15.9347300	320.4009700	97.0762600	287.3486637	1997 LB1
12724	56800	2.9929936	0.1040758	9.3755300	113.4957200	246.5006100	3.3632606	Mattmooney
12725	56800	2.9931034	0.0292955	9.3003900	335.6449300	52.5600500	269.2816768	2000 QA218
12726	56800	2.9931434	0.0929465	8.2903700	105.6714000	283.1012100	80.8939205	2002 NG33
12727	56800	2.9932434	0.1371838	9.5413200	177.5167900	194.0418200	16.9098073	McColl
12728	56800	2.9949522	0.1126445	12.1044900	241.0349700	128.5492400	307.9047801	1999 TL254
12729	56800	2.9949805	0.0978760	0.8172600	76.2220400	280.5742700	325.3617495	1981 EK35
12730	56800	2.9954224	0.1470162	11.5133000	202.0805300	36.5608600	150.3673483	1999 XR208
12731	56800	2.9954801	0.0665759	9.9708600	269.7321700	264.8994100	352.7425455	2001 UN21
12732	56800	2.9962456	0.0445888	8.2507000	319.8874500	18.8270000	198.4784771	1999 HY9
12733	56800	2.9963477	0.0865081	7.8960200	227.4903700	244.6194100	61.6774231	2001 OO44
12734	56800	2.9964935	0.0659077	10.0523300	136.7714700	163.5510300	100.0730312	2000 CP12
12735	56800	2.9970408	0.0405129	8.6930800	331.5228200	266.8807700	55.2567835	2000 WV94
12736	56800	2.9970560	0.1647561	13.9051200	338.8292100	78.3738700	127.7219061	1996 VU4
12737	56800	2.9975452	0.1343163	11.1432800	283.6322300	99.2453300	176.3405442	1999 JR93
12738	56800	2.9989400	0.0407848	7.7972700	241.0699500	225.1227800	59.9236279	1999 GJ36
12739	56800	2.9989463	0.1116033	10.8490200	215.5711200	139.0895500	359.4307037	1998 QY41
12740	56800	2.9994307	0.0658041	9.6823900	140.5848200	320.0088400	131.6083294	2000 RC20
12741	56800	2.9994687	0.1085905	2.8049100	282.4603400	149.8702700	79.6757109	2001 QD159
12742	56800	2.9997238	0.1251491	11.6529400	281.1308300	65.7269000	350.1687277	Kiriko Matsuri
12743	56800	2.9999153	0.0296167	10.1800400	322.5279600	58.8223800	230.3353471	2000 UG17
12744	56800	2.1593174	0.8374067	11.5543000	209.3535300	27.5574300	85.6314357	Hephaistos
12745	56800	2.0174417	0.2726478	35.3605500	119.0713500	4.3044000	1.1626800	2000 DL1
12746	56800	2.1198781	0.1185477	2.5145600	89.5326300	256.0141500	243.1681441	Ishizuchisan
12747	56800	2.1506892	0.5040482	23.9308600	194.4124000	188.3404500	286.8467437	Cuyo
12748	56800	2.1588200	0.0709533	1.5576300	9.0554200	278.4557600	201.2049795	Vavra
12749	56800	2.1622111	0.1479185	3.2182100	357.5811100	299.5643200	292.9101122	1964 UP
12750	56800	2.1627776	0.0821651	4.8218100	110.0294200	123.6851500	195.2990225	1991 VM1
12751	56800	2.1644880	0.1705819	2.4153200	264.7242500	72.3789100	114.6293836	1997 UP8
12752	56800	2.1676539	0.0922337	2.4036900	21.0115500	243.1607300	155.5617797	1997 RA7
12753	56800	2.1689235	0.1927627	3.0962400	124.7633200	246.6140700	23.3260034	Hideonishimura
12754	56800	2.1695991	0.2262446	3.9490200	345.5076300	281.8210900	97.6345680	Kazak
12755	56800	2.1705660	0.0559712	2.3577700	239.0348500	328.1492600	144.5023162	Anguita
12756	56800	2.1717390	0.1361223	4.7881100	52.9245800	199.6405900	181.5270980	Tasaka
12757	56800	2.1719918	0.0254914	1.0788200	353.7925000	169.2601600	172.3725785	Amy
12758	56800	2.1725360	0.0825457	3.9753500	117.7829700	60.5128200	124.3035470	1981 FT
12759	56800	2.1729559	0.0992154	3.1725600	266.6256400	18.3329900	280.0029309	1986 QX1
12760	56800	2.1746968	0.1243919	3.3536300	262.5379200	145.1748500	350.8593804	Litke
12761	56800	2.1751035	0.0514439	3.0520400	83.5734000	109.3693400	349.4382957	Helenejacq
12762	56800	2.1755628	0.1288867	1.4097300	355.4791100	0.0549300	120.1973723	Stekarstrom
12763	56800	2.1764246	0.1516305	3.3711900	2.0092000	358.1762800	160.8314679	Silentium
12764	56800	2.1765407	0.0678605	1.9261100	197.7370600	339.6209700	120.5396688	Tammydickinson
12765	56800	2.1782737	0.1969634	4.0269700	200.5811700	120.1233300	298.8359438	Adamovich
12766	56800	2.1784619	0.1012340	6.1453400	283.0371200	334.0132300	254.5464299	Kouji
12767	56800	2.1807617	0.1263377	4.8155600	88.6250500	332.6255300	259.3435793	Kaulbach
12768	56800	2.1809013	0.1899798	5.0426200	277.5882100	59.8959100	70.9855590	Ercolepoli
12769	56800	2.1824190	0.1272792	4.7913500	265.0862800	124.0323900	15.9155168	Izumi
12770	56800	2.1893060	0.1713664	1.6523600	284.0477100	101.9693900	86.3631351	Ayako
12771	56800	2.1910024	0.2034185	5.8837800	184.5960100	120.3372400	229.6947375	1989 NH1
12772	56800	2.1927339	0.1393348	3.9591400	44.1225400	4.4004800	82.8692332	Ockeghem
12773	56800	2.1938983	0.1362306	1.9527300	26.1776100	255.5433800	14.4769822	Feliciaplatt
12774	56800	2.1946888	0.1775905	2.1679000	72.7249100	300.4657300	295.4139194	Almamater
12775	56800	2.1948403	0.1444762	9.0584500	90.8925400	318.6303000	29.0841162	2000 OH3
12776	56800	2.1951014	0.1046822	5.9453300	309.4976600	307.2529300	150.9189131	1987 SM3
12777	56800	2.1956483	0.1904551	6.4861100	283.3242800	338.6526300	212.3088445	2000 UD104
12778	56800	2.1958340	0.1564648	5.7175600	109.4807000	165.7516200	300.4067787	Giono
12779	56800	2.1966068	0.1142896	4.1009400	240.0606300	227.5301000	290.8547590	1978 VR4
12780	56800	2.1989564	0.1355104	4.2363100	30.5769000	206.5737900	88.0390832	1998 WT20
12781	56800	2.2003474	0.2131891	5.1904200	281.6259600	34.7215800	126.1565530	1990 SN3
12782	56800	2.2004558	0.1554683	6.5574800	233.2129100	53.1736800	185.7490706	1999 JC62
12783	56800	2.2030646	0.1986699	4.3727900	158.5243400	178.4583300	10.5210691	Westerlund
12784	56800	2.2041593	0.1900192	3.9783800	230.7652800	119.0105300	161.2367543	1986 QZ
12785	56800	2.2081543	0.1869762	3.0996600	202.1670300	117.1854500	245.1256511	Takatumuzi
12786	56800	2.2083878	0.2047673	3.2350200	246.0810100	102.0548600	322.6263763	Kazukoichikawa
12787	56800	2.2133125	0.1975846	6.6915600	359.6490100	331.6346000	235.5412706	1949 QC1
12788	56800	2.2160724	0.0995303	3.0380000	43.0879400	353.1526300	308.3165214	Uttorp
12789	56800	2.2165151	0.1639645	4.7500600	319.0100500	79.9607800	40.9583467	1990 SJ2
12790	56800	2.2173358	0.1645240	8.0531000	164.7426500	182.9226600	0.4299342	Lummelunda
12791	56800	2.2177419	0.0391808	4.1551000	41.0958000	78.5601500	139.4532272	1990 BF2
12792	56800	2.2190457	0.0668859	5.7223500	294.6045200	228.1566700	21.6875930	Ponrepo
12793	56800	2.2210479	0.2072281	5.3310000	182.8751500	157.8508600	141.4352954	Ron Helin
12794	56800	2.2215374	0.1094996	5.9368200	87.4429000	128.0976700	0.0104956	Lovi
12795	56800	2.2221856	0.0503587	7.5407800	9.3040400	217.0056600	74.9612634	1998 WU20
12796	56800	2.2228681	0.2138830	5.5554600	61.5103400	242.1398000	200.7314587	1989 TQ
12797	56800	2.2236596	0.1620207	3.5125700	253.0960400	12.7293100	112.2499032	1990 QC5
12798	56800	2.2244728	0.1895073	1.3060000	85.2177900	240.0248500	215.2370707	Carrera
12799	56800	2.2248582	0.0958164	6.3844800	352.4995700	127.1539500	109.8093367	Aterui
12800	56800	2.2253252	0.1679785	4.5480200	137.0994300	249.4430400	327.7082149	Alexejtolstoj
12801	56800	2.2281023	0.1799535	6.8383700	323.2221000	42.9334200	45.7616211	7622 P-L
12802	56800	2.2286223	0.1606699	5.6599000	306.9406300	85.4859200	96.5733646	Hagi
12803	56800	2.2290583	0.1603585	5.0180300	310.9659600	335.2154000	89.8052967	1990 QE2
12804	56800	2.2292147	0.1373038	3.9870400	103.0338300	322.8592600	267.9762990	Pattazhy
12805	56800	2.2295468	0.0965904	1.5358200	95.3915900	79.6630100	174.2485524	1987 SK12
12806	56800	2.2296022	0.2093265	6.2594600	80.0328700	226.6357100	273.8216765	Hal
12807	56800	2.2298489	0.1734353	3.9915300	58.0628400	301.6117900	255.4013675	Stuwe
12808	56800	2.2305591	0.1309154	3.2827800	306.1184200	334.3666100	55.5643508	Zhongkeyuan
12809	56800	2.2306893	0.2345586	4.2430100	187.2546000	140.6234400	252.4943422	Pinotti
12810	56800	2.2328237	0.0455972	5.6377500	184.2039700	265.3271900	19.5182438	1998 DD10
12811	56800	2.2335871	0.1897871	3.8709100	317.1068300	43.8689100	235.5943609	1995 WS1
12812	56800	2.2338057	0.1089355	6.4048600	93.5164300	120.4702200	157.2983678	Gauguin
12813	56800	2.2338473	0.1316456	6.7425700	54.1328900	181.4791000	145.7267519	Harwood
12814	56800	2.2352698	0.1869904	3.2131700	22.1683500	355.9492800	303.8769886	Samwestfall
12815	56800	2.2369254	0.2084506	4.2716000	79.2904100	215.9267200	162.8019863	1999 JN17
12816	56800	2.2376629	0.1946737	2.8704900	44.2271200	349.2279200	95.3952539	Palva
12817	56800	2.2381568	0.1259755	5.0770900	286.2102400	223.7322800	305.4092342	Jenngoedhart
12818	56800	2.2413259	0.0909379	6.3999500	120.9666100	355.2243500	37.0075363	1989 SB1
12819	56800	2.2416589	0.1423134	0.9546500	90.4168700	261.6892300	32.2428513	Josephus Flavius
12820	56800	2.2416935	0.2062581	4.0470800	171.4804400	158.3748600	181.3396668	Rhianjones
12821	56800	2.2421023	0.1101092	3.2283900	87.0591200	184.5388100	249.8423355	1985 PC
12822	56800	2.2428320	0.0921695	4.8631100	275.4857900	241.6186400	223.6732830	Marcelgrun
12823	56800	2.2440063	0.1426042	2.1527600	288.2353300	312.4077100	112.1710072	Dajcic
12824	56800	2.2441028	0.1443025	5.9457900	208.9958500	18.5450600	39.5884049	Pamal
12825	56800	2.2448724	0.1710010	4.6792800	51.6972600	3.4146700	348.0823043	1990 TS
12826	56800	2.2454038	0.1030954	4.7943800	101.5598600	63.2574600	118.4853515	Taku
12827	56800	2.2461123	0.1818119	5.3878700	256.8679500	29.9104600	176.1420700	Sarahmousa
12828	56800	2.2461522	0.0691183	2.8409900	127.0445700	1.8017400	43.4534712	Naniwa
12829	56800	2.2466266	0.1559643	5.4588700	339.7438800	47.4859500	82.2266103	Davykim
12830	56800	2.2467340	0.1476216	2.1088100	131.8798900	210.8711700	251.3388829	Gustafsson
12831	56800	2.2467940	0.0409781	4.0312600	329.9930900	192.5461100	90.2603364	Cevolani
12832	56800	2.2482822	0.1591719	2.7694700	263.0687900	14.0206500	105.8417249	1997 YN8
12833	56800	2.2485116	0.1370626	7.1919100	230.8510100	24.9577200	254.7846802	Mocz
12834	56800	2.2485466	0.0164231	3.1882400	341.5763400	64.7431200	128.0387844	1997 AB13
12835	56800	2.2486995	0.0744957	3.9512500	321.5341100	231.5179900	328.7570821	Shanawolff
12836	56800	2.2495384	0.1570137	3.5501200	210.6274600	207.8856900	47.2697260	Delmary
12837	56800	2.2498911	0.1829665	5.9563300	220.6642700	66.3402100	336.6789891	Heyman
12838	56800	2.2501891	0.0944709	3.6886800	172.4187500	272.8469900	64.8461347	Kap'bos
12839	56800	2.2515266	0.0919230	1.8498000	281.1181300	255.7791700	285.7302454	Silvanominuto
12840	56800	2.2526835	0.0900596	4.7019700	84.8712300	92.7735600	343.0068874	1989 WO7
12841	56800	2.2535071	0.2216557	5.7850100	302.1287500	77.5857700	23.3622837	1983 UG
12842	56800	2.2536275	0.0950707	0.8585200	242.2237700	249.9362500	143.4817585	Wakata
12843	56800	2.2550691	0.0641338	9.8725600	60.5018300	69.6006200	22.8582219	1989 WA1
12844	56800	2.2553123	0.0878241	5.9834700	26.0823400	301.9757700	316.7903950	1998 XQ4
12845	56800	2.2553677	0.1114269	1.3780400	168.5183600	95.0284900	37.4746777	Voznesenskij
12846	56800	2.2555233	0.1656904	3.9033800	188.8190700	181.7886500	218.8532821	Elanfiller
12847	56800	2.2557092	0.1076851	1.8477200	200.0550200	314.2018600	51.6997380	Perrine
12848	56800	2.2564709	0.1784478	6.2490300	17.5144400	328.7205000	191.9520198	Abetadashi
12849	56800	2.2565213	0.2105808	4.1779400	313.9391100	349.8827600	153.9181865	Axelmunthe
12850	56800	2.2566860	0.1667681	6.2502000	79.8326500	303.1733200	157.7511573	1995 SX4
12851	56800	2.2576087	0.2291551	4.5320700	181.3501800	166.7992400	173.1909141	Virgiugum
12852	56800	2.2586086	0.1822188	5.2617700	291.3957900	72.8817400	40.5367705	1982 JE1
12853	56800	2.2586779	0.1862105	4.1286600	168.5431900	207.8554100	4.7335666	Nuredduna
12854	56800	2.2588262	0.1754848	4.5135700	285.9985600	106.3864300	344.6778134	1990 UL1
12855	56800	2.2591688	0.1226021	5.4785300	313.3446400	112.7521200	210.1226798	1991 VO1
12856	56800	2.2592539	0.1143821	7.1708100	277.1739200	127.5360100	306.9312210	1999 GY41
12857	56800	2.2592636	0.2054587	7.7278400	227.8911600	98.2249300	192.9935704	1992 WR1
12858	56800	2.2601716	0.1482596	2.6132900	62.3062600	342.1360000	17.7091706	Duffell
12859	56800	2.2603062	0.1447962	3.4182800	162.6120900	129.0428200	51.8259934	Jaucourt
12860	56800	2.2610110	0.1765864	5.0017100	338.3121600	260.8215200	344.4191173	1994 NO1
12861	56800	2.2611629	0.1743460	7.1546300	172.8612300	104.5958200	123.5860187	Nakanomakoto
12862	56800	2.2615361	0.2412938	3.6885900	216.0290500	206.3537700	47.1055449	Salix
12863	56800	2.2616861	0.1112141	3.7876400	260.7160800	302.2686500	9.2087357	Carloo
12864	56800	2.2623195	0.1622162	8.3117000	17.6185800	312.3854200	333.1356035	Zahnle
12865	56800	2.2624805	0.2003542	2.1054200	182.3808600	200.9433700	334.0904190	AAS
12866	56800	2.2625333	0.1030331	5.1647500	12.6692000	137.0751200	120.4683984	Tomonaga
12867	56800	2.2630057	0.1504830	1.7374400	122.4531400	302.4799300	260.5207578	Francoisgros
12868	56800	2.2635077	0.1527668	1.8165000	345.4982500	333.5216600	103.3957710	1992 ML
12869	56800	2.2636263	0.1536796	6.1560400	245.2758400	15.2088600	121.8607249	Tetsuro
12870	56800	2.2651848	0.0917870	4.2285400	292.9247200	217.1659700	215.4319400	1992 FJ
12871	56800	2.2653680	0.1740920	4.3377800	259.5064500	235.9960100	180.6814918	Conandoyle
12872	56800	2.2654518	0.0677288	5.2097000	206.0924900	338.2251800	12.8152737	Falorni
12873	56800	2.2662031	0.0601508	4.0808600	204.8975600	221.4340200	332.1276703	Belyakina
12874	56800	2.2674473	0.1322672	6.4864800	280.9109500	3.2563700	236.4401136	1978 UF6
12875	56800	2.2675184	0.1124950	6.6323000	159.7489800	48.0743400	178.3590411	1992 JD3
12876	56800	2.2684062	0.1107163	3.2705600	113.0114100	151.6735300	95.4557760	Lencarter
12877	56800	2.2685384	0.1772864	5.4283900	170.2490900	107.8127100	20.0084586	1998 XD24
12878	56800	2.2686244	0.1710875	5.1237900	273.8259900	145.6966800	162.1171279	1991 PO12
12879	56800	2.2692378	0.1394372	5.5422700	203.8371100	71.8723800	248.4204440	1994 GN
12880	56800	2.2695923	0.1609262	2.5736200	1.9389900	338.1589900	61.2618618	Kotov
12881	56800	2.2697510	0.2161608	6.8743100	227.4732700	92.8148400	37.7856541	2000 SC218
12882	56800	2.2699071	0.1048148	9.0243500	66.3116500	49.2939900	25.2800607	1982 VL
12883	56800	2.2700253	0.2597453	22.6452700	262.6164200	6.2858900	149.2676069	1999 RC43
12884	56800	2.2709874	0.1483795	4.0657600	142.0905300	240.0472300	1.6649613	Betsywelsh
12885	56800	2.2716862	0.1165051	5.8208500	331.1263500	116.6004400	348.8843945	Davidkaufman
12886	56800	2.2719373	0.0868628	5.9074800	344.9358200	118.0865100	101.5235398	Cavendish
12887	56800	2.2731404	0.1795121	4.9885400	24.3337700	343.0983500	208.4203690	1991 PU11
12888	56800	2.2733602	0.1708001	4.8052900	235.2013700	14.2206600	337.0818792	Perry
12889	56800	2.2739167	0.1305555	9.9678800	10.5840900	334.5759600	87.8301020	Bornmann
12890	56800	2.2741971	0.1033858	8.3250500	97.9899100	103.2929600	347.3095035	Doty
12891	56800	2.2747560	0.1619942	5.4296600	234.7580400	116.7702600	170.7068475	1995 TC8
12892	56800	2.2751984	0.1845507	5.3604200	165.5393000	186.6617300	260.7346668	1993 FU41
12893	56800	2.2759023	0.0799722	5.4017100	15.6924300	88.9574100	29.1456330	1997 AK1
12894	56800	2.2759130	0.1932598	25.0886100	30.4186600	26.1802000	333.6646819	1993 VY
12895	56800	2.2760019	0.2466973	22.3408400	87.9795200	201.5561900	76.7404543	1999 HJ1
